"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxPercentDD","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"13",24.8736111111111,117,104,360.348939910253,250.500373831683,1.45743623716462,3,50,14.4871984329322,"SEQ","AUDCAD","5 mins","40/20/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"15",24.8736111111111,117,104,322.167340612339,250.500373831683,1.45743623716462,3,50,12.9521740600192,"SEQ","AUDCAD","5 mins","40/30/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"24",24.8736111111111,115,104,378.193187573731,158.517495060019,1.39062606599505,2,50,15.2045951785743,"SEQ","AUDCAD","5 mins","40/50/2/0.5/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"12",24.8736111111111,116,103,356.593919160635,250.500373831683,1.45743623716462,3,50,14.3362343958712,"SEQ","AUDCAD","5 mins","40/15/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"14",24.8736111111111,116,103,318.950635563954,250.500373831683,1.45743623716462,3,50,12.8228520635461,"SEQ","AUDCAD","5 mins","40/25/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"20",24.8736111111111,117,103,352.394757057503,507.646437548497,1.45743623716462,3,50,14.1674144330449,"SEQ","AUDCAD","1 min","40/50/1/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"22",24.8736111111111,115,103,312.466586513041,228.438585944434,1.45743623716462,3,50,12.5621722200787,"SEQ","AUDCAD","15 mins","40/50/3/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"26",24.8736111111111,116,103,372.773929070121,250.500373831683,1.45743623716462,3,50,14.986723375425,"SEQ","AUDCAD","5 mins","40/50/2/1.5/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"30",24.8736111111111,116,103,340.764002964092,491.691365830789,1.45743623716462,3,50,13.6998203212991,"SEQ","AUDCAD","5 mins","40/50/2/1/10/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"48",24.8736111111111,116,103,344.427893856627,504.931494105036,1.45743623716462,3,50,13.847120641955,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/35/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"11",24.8736111111111,114,101,398.837376043639,250.500373831683,1.45743623716462,3,50,16.034558643778,"SEQ","AUDCAD","5 mins","40/10/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"36",24.8736111111111,111,100,392.672435919253,171.588896967715,1.39847418507613,2,50,15.7867080161853,"SEQ","AUDCAD","5 mins","40/50/2/1/70/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"38",24.8736111111111,109,100,335.828581713121,169.626230903437,1.46643977203942,2,50,13.5014003480623,"SEQ","AUDCAD","5 mins","40/50/2/1/90/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"39",24.8736111111111,107,100,305.15220517407,169.782195336366,1.45180819226464,2,50,12.2681103202485,"SEQ","AUDCAD","5 mins","40/50/2/1/100/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"42",24.8736111111111,111,100,310.419017858798,294.569773376923,1.46643977203942,3,50,12.4798533060659,"SEQ","AUDCAD","5 mins","40/50/2/1/15/2.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"49",24.8736111111111,113,100,335.443197943948,504.931494105036,1.45743623716462,3,50,13.4859066681357,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/40/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
