"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"307",721.936111111111,642,507,4629.83584005326,6000,5,6.53251545905911,6.41308249967939,"SEQ","EURUSD","2 hours","40/10/5/-0.95/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"130",721.936111111111,702,476,11579.8210899996,5769.54378999994,6,10,16.0399527212698,"SEQ","EURUSD","2 hours","10/10/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"297",721.936111111111,591,469,4714.41652464163,6000,5,6.53251545905911,6.53024062944546,"SEQ","EURUSD","2 hours","40/10/5/-1/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"287",721.936111111111,555,438,4496.68410586204,6000,4,5.70578992350764,6.22864549460107,"SEQ","EURUSD","2 hours","40/10/5/-1.05/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"277",721.936111111111,537,433,3896.07094227718,6000,4,5.70578992350764,5.39669768877588,"SEQ","EURUSD","2 hours","40/10/5/-1.1/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"230",721.936111111111,574,413,8736.610188393,6000,5,8.78830998808406,12.101638987066,"SEQ","EURUSD","2 hours","20/10/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"326",721.936111111111,505,406,4420.37142999984,2144.89523,4,10,6.12293991388874,"SEQ","EURUSD","2 hours","40/10/5/-1.2/15/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"445",721.936111111111,491,400,3139.04590090485,6000,4,5.80167386896936,4.34809376147376,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"435",721.936111111111,498,399,2905.40688280995,6000,4,5.74513103830961,4.02446537594348,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"267",721.936111111111,481,389,4899.53631999992,2967.5134500001,4,10,6.78666192837921,"SEQ","EURUSD","2 hours","40/10/5/-1.15/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"327",721.936111111111,484,377,5302.57701088784,6000,4,7.01110092030719,7.34493943338947,"SEQ","EURUSD","2 hours","30/10/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"336",721.936111111111,457,374,5561.95481000026,5593.6528399999,5,10,7.70422025494752,"SEQ","EURUSD","2 hours","40/10/5/-1.2/30/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"425",721.936111111111,446,370,3513.43385000002,1856.84136000001,3,10,4.86668251653543,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"563",721.936111111111,443,366,3434.80194000001,1856.84136000001,3,10,4.75776441590323,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/15/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"573",721.936111111111,440,363,3634.96869999998,1425.3324,3,10,5.03502823041432,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"543",721.936111111111,439,361,3465.64029000002,1856.84136000001,3,10,4.80048059192683,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/15/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"426",721.936111111111,441,359,5252.00321999979,4952.50771999995,5,10,7.2748864327019,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/1/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"484",721.936111111111,435,358,3652.10066999999,1856.84136000001,3,10,5.05875882060969,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/30/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"366",721.936111111111,426,352,2901.90940153588,6000,4,4.78789465486496,4.01962079036278,"SEQ","EURUSD","2 hours","40/10/5/-1.2/75/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"494",721.936111111111,429,349,3595.99437000001,1856.84136000001,3,10,4.9810423867917,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"504",721.936111111111,428,348,3800.15856999997,1856.84136000001,3,10,5.26384331177347,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/60/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"520",721.936111111111,410,347,3926.48524000001,2116.02610999998,3,10,5.43882648279897,"SEQ","EURUSD","2 hours","50/10/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"356",721.936111111111,422,345,4037.28043999979,1904.0942000001,5,10,5.59229601880716,"SEQ","EURUSD","2 hours","40/10/5/-1.2/60/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"583",721.936111111111,426,344,4420.48086999998,1425.3324,3,10,6.12309150625052,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/15/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"523",721.936111111111,423,341,4623.10554000001,1856.84136000001,3,10,6.40375992951055,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/90/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"5110",721.936111111111,425,340,4153.55579999998,1856.84136000001,3,10,5.75335647583463,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/75/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"533",721.936111111111,419,336,4430.09667999997,1856.84136000001,3,10,6.1364109812733,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5/105/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"376",721.936111111111,403,330,6089.86631457193,6000,4,9.51893708210559,8.43546433104613,"SEQ","EURUSD","2 hours","40/10/5/-1.2/90/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"386",721.936111111111,388,323,5035.49335566528,6000,4,9.50012765084013,6.97498473641289,"SEQ","EURUSD","2 hours","40/10/5/-1.2/105/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"247",721.936111111111,390,322,3493.96500999995,853.799960000028,3,10,4.83971497785655,"SEQ","EURUSD","2 hours","40/10/5/-1.25/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"396",721.936111111111,381,318,4888.69912999976,4004.28526999997,4,10,6.77165064159999,"SEQ","EURUSD","2 hours","40/10/5/-1.2/120/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4113",721.936111111111,383,313,3692.18848105462,6000,5,3.36596966109834,5.11428701824054,"SEQ","EURUSD","2 hours","40/10/5/-1.2/150/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"406",721.936111111111,378,307,3038.28306338669,6000,4,6.69528901978699,4.20852069404113,"SEQ","EURUSD","2 hours","40/10/5/-1.2/135/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"465",721.936111111111,363,303,3261.24452999999,2282.29206,3,10,4.51735891834072,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/3/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"237",721.936111111111,350,289,3384.95065999994,853.799960000028,3,10,4.68871221137596,"SEQ","EURUSD","2 hours","40/10/5/-1.3/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2210",721.936111111111,305,251,2792.91382999996,777.889260000022,3,10,3.86864403513694,"SEQ","EURUSD","2 hours","40/10/5/-1.35/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"89",721.936111111111,293,240,2626.66021999997,2119.56641000001,3,10,3.63835549929391,"SEQ","EURUSD","2 hours","40/15/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2114",721.936111111111,287,240,2188.77753999998,709.679640000014,3,10,3.03181612100176,"SEQ","EURUSD","2 hours","40/10/5/-1.4/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"178",721.936111111111,280,224,3332.82518999996,2119.56641000001,3,10,4.61650988045258,"SEQ","EURUSD","4 hours","40/10/6/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"208",721.936111111111,261,219,2686.72434000004,1439.57672999999,3,10,3.72155416338016,"SEQ","EURUSD","2 hours","40/10/5/-1.45/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"99",721.936111111111,251,206,2642.53113000001,2119.56641000001,3,10,3.66033931442072,"SEQ","EURUSD","2 hours","40/20/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"198",721.936111111111,240,203,2482.73769000004,1439.57672999999,3,10,3.43899917428833,"SEQ","EURUSD","2 hours","40/10/5/-1.5/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"109",721.936111111111,203,165,2050.39616999998,2099.59404,3,10,2.84013521202627,"SEQ","EURUSD","2 hours","40/25/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1115",721.936111111111,178,146,1450.90929039316,6000,6,7.24726812929364,2.00974749435945,"SEQ","EURUSD","2 hours","40/30/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"188",721.936111111111,104,87,946.492760000031,449.650759999992,3,10,1.31104781355695,"SEQ","EURUSD","1 day","40/10/7/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"148",0,0,0,0,0,0,0,0,"SEQ","EURUSD","30 mins","40/10/3/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"158",0,0,0,0,0,0,0,0,"SEQ","EURUSD","1 hour","40/10/4/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2513",721.936111111111,1329,1069,12364.34317,2411.17325000002,4,10,17.1266445599602,"SEQ","EURUSD","5 mins","40/10/1/-1.2/15/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2413",721.936111111111,1326,1047,13319.1145923462,6000,4,9.05200588746685,18.4491596795832,"SEQ","EURUSD","5 mins","40/10/1/-0.9/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2313",721.936111111111,1272,1003,12450.4610811501,6000,4,7.36064861446736,17.2459320008081,"SEQ","EURUSD","5 mins","40/10/1/-0.95/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2213",721.936111111111,1240,982,12102.0762362429,6000,4,7.39864191663444,16.7633618127467,"SEQ","EURUSD","5 mins","40/10/1/-1/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2115",721.936111111111,1216,969,12364.0204033734,6000,4,7.39864191663444,17.1261974752091,"SEQ","EURUSD","5 mins","40/10/1/-1.05/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2613",721.936111111111,1183,953,11687.95017,4577.15971000005,4,10,16.189729243508,"SEQ","EURUSD","5 mins","40/10/1/-1.2/30/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"613",721.936111111111,1172,939,9485.58240791694,6000,4,7.92087838802668,13.1390884344571,"SEQ","EURUSD","5 mins","40/5/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2013",721.936111111111,1159,921,11273.6258705217,6000,4,7.39864191663444,15.6158220887036,"SEQ","EURUSD","5 mins","40/10/1/-1.1/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1913",721.936111111111,1117,890,9688.73555115844,6000,4,7.39864191663444,13.420488879891,"SEQ","EURUSD","5 mins","40/10/1/-1.15/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4912",721.936111111111,1059,851,9898.5397000001,3740.47442999996,4,10,13.7111020596622,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/15/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4114",721.936111111111,1046,836,9765.64691000017,3740.47442999996,4,10,13.5270237347875,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/30/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4712",721.936111111111,1038,830,10327.73128,3740.47442999996,4,10,14.3056028380474,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/15/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1713",721.936111111111,1017,822,10268.2099000003,3740.47442999996,4,10,14.2231559579376,"SEQ","EURUSD","5 mins","40/10/1/-1.25/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"5012",721.936111111111,1028,821,10845.75133,3740.47442999996,4,10,15.0231456261519,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3713",721.936111111111,1004,816,11928.7807700001,4470.45535000003,4,10,16.5233191502789,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3913",721.936111111111,998,815,11601.6560080626,6000,4,9.62738292649871,16.070197666393,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/3/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4213",721.936111111111,1026,815,10430.0378200002,3740.47442999996,4,10,14.4473141867743,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4313",721.936111111111,1014,803,12105.05936,3740.47442999996,4,10,16.7674939287488,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/60/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4413",721.936111111111,1009,799,11577.0138300003,3740.47442999996,4,10,16.0360642054356,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/75/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4513",721.936111111111,1000,791,11809.2722100002,3740.47442999996,4,10,16.3577801806103,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/90/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2813",721.936111111111,976,785,3988.56635081439,6000,5,3.48214516515218,5.52481901019705,"SEQ","EURUSD","5 mins","40/10/1/-1.2/60/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4612",721.936111111111,987,780,12318.6656100002,3740.47442999996,4,10,17.0633736426357,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/105/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"5113",721.936111111111,987,776,14002.10795,3740.47442999996,4,10,19.3952175746545,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5/15/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1613",721.936111111111,951,771,9947.08714999999,3740.47442999996,4,10,13.7783482456511,"SEQ","EURUSD","5 mins","40/10/1/-1.3/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"813",721.936111111111,934,761,8748.3473100002,3673.77096999996,4,10,12.1178968268201,"SEQ","EURUSD","5 mins","40/15/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1513",721.936111111111,891,730,9144.83664000005,3740.47442999996,4,10,12.6670996217733,"SEQ","EURUSD","5 mins","40/10/1/-1.35/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1413",721.936111111111,818,672,7379.34763000024,3740.47442999996,4,10,10.2216075860825,"SEQ","EURUSD","5 mins","40/10/1/-1.4/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"913",721.936111111111,809,663,6530.37780999997,2680.23732000001,3,10,9.04564505015445,"SEQ","EURUSD","5 mins","40/20/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3013",721.936111111111,803,658,7750.32026000003,3791.42364999995,4,10,10.7354655636657,"SEQ","EURUSD","5 mins","40/10/1/-1.2/90/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1313",721.936111111111,752,623,6905.11527000007,2788.51874000005,4,10,9.56471793518211,"SEQ","EURUSD","5 mins","40/10/1/-1.45/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3115",721.936111111111,733,613,7359.74361999992,5035.43764000004,4,10,10.1944528147688,"SEQ","EURUSD","5 mins","40/10/1/-1.2/105/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1013",721.936111111111,723,602,6358.43934,2680.23732000001,3,10,8.80748205019681,"SEQ","EURUSD","5 mins","40/25/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3213",721.936111111111,674,556,7036.88210289828,6000,4,9.92942814506926,9.74723662467586,"SEQ","EURUSD","5 mins","40/10/1/-1.2/120/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1214",721.936111111111,673,551,7924.16390999999,4306.88380999995,4,10,10.9762675506066,"SEQ","EURUSD","5 mins","40/10/1/-1.5/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1116",721.936111111111,659,549,5380.75986999997,2680.23732000001,3,10,7.4532355248425,"SEQ","EURUSD","5 mins","40/30/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3613",721.936111111111,656,547,5588.91788000002,1553.68427999998,3,10,7.74156853214931,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3313",721.936111111111,637,535,6411.68307999993,5292.30263000007,4,10,8.88123336860362,"SEQ","EURUSD","5 mins","40/10/1/-1.2/135/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3413",721.936111111111,559,470,5077.94575999999,2145.93587999999,3,10,7.03378828382011,"SEQ","EURUSD","5 mins","40/10/1/-1.2/150/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3513",721.936111111111,199,177,1203.77784999996,1106.13722000001,3,10,1.66742988953311,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/1/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1103",0,0,0,0,0,0,0,0,"SEQ","EURUSD","5 mins","10/10/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2103",0,0,0,0,0,0,0,0,"SEQ","EURUSD","5 mins","20/10/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3103",0,0,0,0,0,0,0,0,"SEQ","EURUSD","5 mins","30/10/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"593",0,0,0,0,0,0,0,0,"SEQ","EURUSD","5 mins","50/10/1/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2913",0,0,0,0,0,0,0,0,"SEQ","EURUSD","5 mins","40/10/1/-1.2/75/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2123",721.936111111111,1952,1384,12860.1269703558,6000,5,3.44178450813384,17.8133864928341,"SEQ","EURUSD","5 mins","20/10/1/-1.2/15/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
