"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"25",721.709027777778,1760,1496,12665.527334746,6000,5,4.54689609063533,17.5493541680428,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"26",721.709027777778,1550,1335,17072.8379937964,6000,5,7.67572442745171,23.6561236408052,"SEQ","AUDUSD","15 mins/30 mins","40/25/2/60/3/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2",721.709027777778,1577,1312,12465.7023331807,6000,5,4.84964936784502,17.2724766538725,"SEQ","AUDUSD","15 mins/1 hour","20/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"30",721.709027777778,1459,1279,12691.4722787938,6000,4,7.93448046684177,17.5853034814768,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/10/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"31",721.709027777778,1407,1237,12926.5634570799,6000,4,7.98556096649919,17.9110458086996,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/20/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"15",721.709027777778,1424,1233,13164.409786511,6000,4,7.49766602342731,18.2406056732389,"SEQ","AUDUSD","1 hour/1 hour","40/25/4/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"40",721.709027777778,1377,1207,12237.9535684829,6000,4,7.85784642438974,16.9569079746236,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/1.5/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"14",721.709027777778,1371,1201,11727.2971706863,6000,4,7.49766602342731,16.2493424902775,"SEQ","AUDUSD","30 mins/1 hour","40/25/3/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"43",721.709027777778,1346,1188,10159.134746702,6000,4,7.39706469456877,14.076496698376,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/10/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"44",721.709027777778,1317,1159,11031.2988558786,6000,4,7.39706469456877,15.2849672531397,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/20/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"18",721.709027777778,1327,1156,11358.8438105943,6000,4,7.34104172568099,15.7388135292826,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/40/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"11",721.709027777778,1306,1144,11300.8145039957,6000,4,7.39475907370246,15.6584081243824,"SEQ","AUDUSD","15 mins/1 hour","40/30/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"19",721.709027777778,1298,1137,10506.2126640872,6000,4,7.33995664923736,14.5574078468119,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/50/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"54",721.709027777778,1292,1133,11596.3117480932,6000,4,7.39706469456877,16.0678490939756,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/2","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"9",721.709027777778,1289,1129,11208.5740308905,6000,4,7.39706469456877,15.5305997285402,"SEQ","AUDUSD","15 mins/1 hour","40/20/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4",721.709027777778,1287,1128,11165.3913430577,6000,4,7.39706469456877,15.4707657980075,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"53",721.709027777778,1287,1128,11165.3913430577,6000,4,7.39706469456877,15.4707657980075,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/1.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"21",721.709027777778,1281,1122,13357.1061799054,6000,4,9.66077239488649,18.5076057882128,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/70/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"46",721.709027777778,1265,1107,11019.777957205,6000,4,7.39706469456877,15.2690038963987,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/40/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"22",721.709027777778,1258,1102,13349.9691790921,6000,4,9.610061288262,18.4977167601715,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/80/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"23",721.709027777778,1260,1102,12436.7964313805,6000,4,7.29398362969191,17.2324246374953,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/90/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"24",721.709027777778,1255,1101,10627.4395199772,6000,4,7.59431373480812,14.7253797734805,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/100/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"47",721.709027777778,1259,1099,11126.4270532787,6000,4,7.39706469456877,15.4167768796495,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/50/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"8",721.709027777778,1248,1093,13277.2595,4990.97624,3,10,18.3969702317319,"SEQ","AUDUSD","15 mins/1 hour","40/15/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"48",721.709027777778,1251,1089,12214.6389027264,6000,4,7.39706469456877,16.9246031746847,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/60/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"49",721.709027777778,1230,1071,12355.1927037248,6000,4,7.39706469456877,17.119354515722,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/70/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"5",721.709027777778,1200,1068,8911.82763075723,6000,4,7.29398362969191,12.3482280084506,"SEQ","AUDUSD","15 mins/1 hour","50/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"50",721.709027777778,1226,1066,12709.4001628145,6000,4,7.39706469456877,17.6101443568583,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/80/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"51",721.709027777778,1227,1066,13275.1757145903,6000,4,7.39706469456877,18.3940829387517,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/90/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"7",721.709027777778,1213,1062,11888.3990272755,6000,4,8.8557511273574,16.4725652163188,"SEQ","AUDUSD","15 mins/1 hour","40/10/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"52",721.709027777778,1217,1057,13661.1913211617,6000,4,7.39706469456877,18.9289461477654,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/100/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"33",721.709027777778,1184,1045,10630.917028231,6000,4,7.53651630562984,14.7301982087778,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/40/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"55",721.709027777778,1176,1016,9644.27365663848,6000,4,5.27725628395385,13.363105192593,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/2.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"28",721.709027777778,1142,1005,9533.18360592226,6000,4,7.29398362969191,13.2091788227674,"SEQ","AUDUSD","15 mins/2 hours","40/25/2/60/5/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"6",721.709027777778,1129,984,12886.6153247554,6000,4,8.84094320958248,17.8556936781499,"SEQ","AUDUSD","15 mins/1 hour","40/5/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"42",721.709027777778,1103,969,10741.0284199999,4725.37335000008,4,10,14.8827685488052,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/30/2.5/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"34",721.709027777778,1063,940,11955.1136167717,6000,4,9.94949117589071,16.5650049488543,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/50/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"12",721.709027777778,1072,939,10976.9494776397,6000,4,8.51100295511383,15.2096607568273,"SEQ","AUDUSD","5 mins/1 hour","40/25/1/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"35",721.709027777778,1007,890,10982.4216200001,5382.29099000006,4,10,15.2172429570629,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/60/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"36",721.709027777778,935,831,9727.55643000004,5346.99640999998,4,10,13.4785018000291,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/70/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"37",721.709027777778,843,744,7856.94957000005,4647.72834,3,10,10.8865890096906,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/80/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"38",721.709027777778,760,674,7081.54900999996,2462.55671000002,3,10,9.81219402479256,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/90/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"39",721.709027777778,670,591,7044.42982999999,4612.53886,3,10,9.76076169047043,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/60/4/100/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins/1 hour","10/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins/1 hour","30/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"16",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/20/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"17",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins/1 hour","40/25/2/30/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"29",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins/4 hours","40/25/2/60/6/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"261",721.709027777778,1859,1577,13589.747221331,6000,5,4.38063986346214,18.8299532058998,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/20/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"381",721.709027777778,1836,1574,10659.2338834133,6000,5,4.54689609063533,14.7694340421849,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/10/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"161",721.709027777778,1854,1572,13960.975924148,6000,5,4.65817172503307,19.3443276816633,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/20/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"181",721.709027777778,1817,1545,12501.3547771694,6000,5,4.41921310435262,17.3218766788361,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/40/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"391",721.709027777778,1791,1525,12311.5692297194,6000,5,4.54689609063533,17.0589098318863,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/20/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"141",721.709027777778,1776,1515,13414.2638491907,6000,4,6.04869864133907,18.5868034524865,"SEQ","AUDUSD","30 mins/15 mins","40/25/3/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"191",721.709027777778,1770,1505,12830.4609050979,6000,5,4.53043012558249,17.7778861165202,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/50/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"111",721.709027777778,1768,1502,14681.3527353548,6000,5,4.54689609063533,20.3424817624359,"SEQ","AUDUSD","15 mins/15 mins","40/30/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"481",721.709027777778,1760,1496,12665.527334746,6000,5,4.54689609063533,17.5493541680428,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/30/1.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"211",721.709027777778,1751,1490,12375.682583767,6000,5,4.53043012558249,17.1477452926883,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/70/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"231",721.709027777778,1748,1490,13213.0901009337,6000,5,4.28865629780797,18.3080571149543,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/90/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"91",721.709027777778,1750,1488,12575.9926078014,6000,5,4.54689609063533,17.4252948539722,"SEQ","AUDUSD","15 mins/15 mins","40/20/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"221",721.709027777778,1738,1483,12296.2001071021,6000,5,4.54689609063533,17.0376143762029,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/80/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"411",721.709027777778,1745,1481,13330.2892313641,6000,5,4.54689609063533,18.4704482253874,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/40/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"491",721.709027777778,1736,1473,13210.688290427,6000,5,4.54689609063533,18.3047291664123,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/30/2","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"81",721.709027777778,1718,1463,11767.9861494379,6000,5,4.32485342767197,16.305721137607,"SEQ","AUDUSD","15 mins/15 mins","40/15/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"421",721.709027777778,1712,1448,9740.39152475462,6000,5,3.34281071241018,13.4962861068073,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/50/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"431",721.709027777778,1701,1435,9552.04121953003,6000,5,3.34281071241018,13.2353079314275,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/60/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"441",721.709027777778,1677,1413,13599.215555239,6000,5,4.54689609063533,18.8430725289837,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/70/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"281",721.709027777778,1650,1409,12357.3324339906,6000,5,4.27964930122782,17.1223193258926,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/40/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"451",721.709027777778,1672,1408,13799.9887673474,6000,5,4.54689609063533,19.1212638836445,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/80/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"71",721.709027777778,1647,1404,11241.2428189153,6000,5,4.32485342767197,15.5758655999196,"SEQ","AUDUSD","15 mins/15 mins","40/10/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"461",721.709027777778,1654,1389,14215.693280236,6000,5,4.54689609063533,19.697264040063,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/90/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"471",721.709027777778,1648,1382,14588.6320756167,6000,5,4.54689609063533,20.2140080200143,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/100/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"501",721.709027777778,1630,1367,8318.15908182665,6000,5,3.34281071241018,11.525640890816,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/30/2/30/2.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"291",721.709027777778,1507,1282,9673.4594310487,6000,5,4.33901284442173,13.4035450004476,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/50/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"61",721.709027777778,1465,1246,7898.98832689853,6000,5,4.32485342767197,10.9448379095664,"SEQ","AUDUSD","15 mins/15 mins","40/5/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"301",721.709027777778,1451,1244,8446.10908875811,6000,5,4.32536010700864,11.7029284152986,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/60/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"311",721.709027777778,1389,1203,7994.49884914868,6000,5,4.33165690943379,11.0771772853731,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/70/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"321",721.709027777778,1281,1106,8193.31871141041,6000,5,4.32460950543848,11.3526620785645,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/80/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"121",721.709027777778,1197,1019,7343.89741812114,6000,5,4.37137396897107,10.1757039685839,"SEQ","AUDUSD","5 mins/15 mins","40/25/1/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"331",721.709027777778,1167,1010,11908.7642216358,6000,5,5.67923878020104,16.5007832288093,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/90/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"341",721.709027777778,1044,900,12227.2124057454,6000,5,5.85758769211471,16.9420250199646,"SEQ","AUDUSD","15 mins/15 mins","40/25/2/60/2/100/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
