"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"7",721.709027777778,774,560,19475.9559606917,6000,5,4.52919015498399,26.9858837995423,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"36",721.709027777778,663,495,9819.45641391959,6000,4,6.33473130717713,13.6058384140694,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"44",721.709027777778,654,483,8051.22798006755,6000,5,5.00687923928249,11.1557811669035,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"43",721.709027777778,650,479,8388.62566514751,6000,5,5.00687923928249,11.6232793858448,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/45/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"45",721.709027777778,645,479,9907.47938051298,6000,4,6.33473130717713,13.7278030330578,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/45/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"37",721.709027777778,630,459,11453.9671419515,6000,4,6.33473130717713,15.8706164134035,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/30/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"39",721.709027777778,624,451,10318.2278014747,6000,5,5.00687923928249,14.2969360287007,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/60/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"4",721.709027777778,620,446,10976.1005807138,6000,5,5.00687923928249,15.2084845252809,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"8",721.709027777778,620,446,10976.1005807138,6000,5,5.00687923928249,15.2084845252809,"SEQ","AUDUSD","2 hours","40/9/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"41",721.709027777778,618,446,12638.4403138955,6000,4,6.33473130717713,17.5118223930366,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/90/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"40",721.709027777778,619,445,10049.0109389473,6000,5,5.00687923928249,13.9239091547591,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/75/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"42",721.709027777778,605,431,14151.2536560954,6000,5,5.00687923928249,19.6079764994331,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/105/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"5",721.709027777778,544,414,7358.88897567377,6000,5,4.39553960245242,10.1964762701287,"SEQ","AUDUSD","2 hours","50/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"27",721.709027777778,546,401,10030.9367609507,6000,4,6.49200102376261,13.8988655744505,"SEQ","AUDUSD","2 hours","40/10/5/-1.3/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"9",721.709027777778,518,381,11802.174426919,6000,4,6.81886063575812,16.3530924135163,"SEQ","AUDUSD","2 hours","40/12/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"26",721.709027777778,495,362,11874.3220799999,4582.32325999999,3,10,16.4530601987372,"SEQ","AUDUSD","2 hours","40/10/5/-1.35/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"10",721.709027777778,454,340,7596.52282617098,6000,4,6.60148424206897,10.5257417238655,"SEQ","AUDUSD","2 hours","40/15/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"21",721.709027777778,410,330,8905.48664000014,2868.57950999994,4,10,12.3394419319114,"SEQ","AUDUSD","4 hours","40/10/6/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"25",721.709027777778,449,329,8319.2583621368,6000,4,7.95458818936517,11.5271640535698,"SEQ","AUDUSD","2 hours","40/10/5/-1.4/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"24",721.709027777778,413,302,9588.82053266719,6000,4,7.95458818936517,13.2862693462381,"SEQ","AUDUSD","2 hours","40/10/5/-1.45/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"11",721.709027777778,393,293,7863.91895709479,6000,4,7.03263020862092,10.8962457921701,"SEQ","AUDUSD","2 hours","40/18/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"23",721.709027777778,378,282,7674.18252680535,6000,4,7.80947965323834,10.6333470019559,"SEQ","AUDUSD","2 hours","40/10/5/-1.5/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"12",721.709027777778,350,266,6537.8264380213,6000,4,7.40274238194211,9.0588120508233,"SEQ","AUDUSD","2 hours","40/21/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"22",721.709027777778,162,134,3936.45013000005,1380.10115,3,10,5.4543451425581,"SEQ","AUDUSD","1 day","40/10/7/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","10/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","20/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","30/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"6",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/3/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"13",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/24/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"14",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/27/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"15",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/30/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"16",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","5 mins","40/10/1/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"17",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins","40/10/2/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"18",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","30 mins","40/10/3/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"19",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","1 hour","40/10/4/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"28",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-1.25/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"30",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-1.15/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"31",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-1.1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"32",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"33",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"34",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-0.95/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"35",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-0.9/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"47",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/10/5/-1.2/45/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"261",721.709027777778,828,617,15540.3441885592,6000,5,4.52919015498399,21.5327002856118,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"331",721.709027777778,818,607,15841.8468243892,6000,5,4.52919015498399,21.9504623257492,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/45/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"341",721.709027777778,817,606,14725.1000290517,6000,5,4.52919015498399,20.4030980108312,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"351",721.709027777778,817,606,17611.0620276066,6000,5,4.52919015498399,24.4018868405083,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/45/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"271",721.709027777778,795,583,16178.7971397924,6000,5,4.52919015498399,22.4173406692843,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/30/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"291",721.709027777778,782,566,19205.9028029458,6000,5,4.52919015498399,26.6116981549793,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/60/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"51",721.709027777778,697,531,8434.00384619116,6000,4,3.39003491034218,11.6861553916824,"SEQ","AUDUSD","2 hours","50/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"321",721.709027777778,736,517,23742.3359165372,6000,5,4.52919015498399,32.8973796955852,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/105/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"111",721.709027777778,547,443,8994.16258593877,6000,4,6.7323640447358,12.4623113190544,"SEQ","AUDUSD","4 hours","40/6/6/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"121",721.709027777778,206,171,4387.03528000002,3038.75485999998,4,10,6.07867590836184,"SEQ","AUDUSD","1 day","40/6/7/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"110",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","10/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"210",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","20/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"310",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","30/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"61",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","5 mins","40/6/1/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"71",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins","40/6/2/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"81",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","30 mins","40/6/3/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"91",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","1 hour","40/6/4/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"131",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.5/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"141",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.45/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"151",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.4/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"161",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.35/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"171",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.3/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"181",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.25/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"201",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.15/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"211",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"221",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"231",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"241",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-0.95/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"251",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-0.9/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"301",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/75/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"311",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/90/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"371",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/45/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"272",721.709027777778,847,636,14695.7891296435,6000,5,4.65571199877319,20.3624848297845,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"282",721.709027777778,841,632,11680.0271887375,6000,5,4.65571199877319,16.1838452051814,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/15/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"262",721.709027777778,842,630,14300.8682662334,6000,5,4.65571199877319,19.8152824972515,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/15/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"52",721.709027777778,727,569,5189.64708221239,6000,4,3.39003491034218,7.19077478937999,"SEQ","AUDUSD","2 hours","50/6/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"162",721.709027777778,673,508,9683.35601935677,6000,4,5.99528896787716,13.4172577128111,"SEQ","AUDUSD","2 hours","40/6/5/-1.35/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"152",721.709027777778,644,483,6599.22297032462,6000,4,3.53580709964042,9.14388308352517,"SEQ","AUDUSD","2 hours","40/6/5/-1.4/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"112",721.709027777778,570,468,5805.6017157915,6000,4,6.7323640447358,8.04424150501151,"SEQ","AUDUSD","4 hours","40/6/6/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"142",721.709027777778,601,452,8212.87991612851,6000,4,6.07872066661291,11.3797660830389,"SEQ","AUDUSD","2 hours","40/6/5/-1.45/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"132",721.709027777778,560,424,7409.25555456989,6000,4,6.0725268663491,10.2662641998311,"SEQ","AUDUSD","2 hours","40/6/5/-1.5/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"122",721.709027777778,223,190,3117.64981000001,3038.75485999998,4,10,4.31981545194134,"SEQ","AUDUSD","1 day","40/6/7/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"113",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","10/6/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"212",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","20/6/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"312",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","30/6/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"62",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","5 mins","40/6/1/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"72",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins","40/6/2/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"82",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","30 mins","40/6/3/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"92",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","1 hour","40/6/4/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"172",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.3/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"182",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.25/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"202",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.15/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"213",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.1/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"222",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"232",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"242",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-0.95/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"252",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-0.9/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"302",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.2/15/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"53",721.709027777778,760,602,5239.86660171944,6000,4,3.39003491034218,7.26035895359875,"SEQ","AUDUSD","2 hours","50/6/5/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"114",721.709027777778,607,510,5374.53682106798,6000,4,6.7323640447358,7.44695800413745,"SEQ","AUDUSD","4 hours","40/6/6/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"123",721.709027777778,249,217,1986.50026000003,1384.06621,3,10,2.75249468073953,"SEQ","AUDUSD","1 day","40/6/7/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"115",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","10/6/5/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"214",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","20/6/5/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"313",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","30/6/5/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"63",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","5 mins","40/6/1/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"73",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","15 mins","40/6/2/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"83",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","30 mins","40/6/3/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"93",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","1 hour","40/6/4/-1.2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"133",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"143",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.45/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"153",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.4/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"163",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.35/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"173",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.3/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"183",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.25/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"203",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.15/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"215",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.1/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"223",0,0,0,0,0,0,0,0,"SEQ","AUDUSD","2 hours","40/6/5/-1.05/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
