"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxPercentDD","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"11",25.84375,6,5,35.4751599999995,18.7647900000001,0.650068692825793,1,10,1.37267850060458,"SEQ","AUDCAD","2 hours","40/30/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"8",25.84375,5,4,26.5894999999978,15.5121799999992,0.673366834170852,2,10,1.02885610640862,"SEQ","AUDCAD","2 hours","40/15/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"9",25.84375,5,4,26.5894999999978,15.5121799999992,0.673366834170852,2,10,1.02885610640862,"SEQ","AUDCAD","2 hours","40/20/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"18",25.84375,4,4,20.4155399999995,36.4471100000002,1.21497311858004,1,10,0.789960435308324,"SEQ","AUDCAD","1 day","40/10/7/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"19",25.84375,4,4,21.3859499999999,3.29412000000009,0.109820437923151,1,10,0.827509552599753,"SEQ","AUDCAD","2 hours","40/10/5/-1.5/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"20",25.84375,4,4,21.3859499999999,3.29412000000009,0.109820437923151,1,10,0.827509552599753,"SEQ","AUDCAD","2 hours","40/10/5/-1.45/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"10",25.84375,3,2,15.9270900000006,14.9456999999995,0.650068692825793,2,10,0.616284014510301,"SEQ","AUDCAD","2 hours","40/25/5/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"361",25.84375,33,30,191.768779999996,96.8514399999993,1.72549372037117,2,10,7.42031555018123,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"110",25.84375,40,29,192.832760000003,131.078500000002,0.766207163815539,5,10,7.46148527206785,"SEQ","AUDCAD","15 mins","10/10/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"210",25.84375,32,25,162.890560000003,113.428090000002,0.872617853560682,3,10,6.30289954050796,"SEQ","AUDCAD","15 mins","20/10/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"61",25.84375,29,24,153.929730000001,180.38357,1.45350766575961,3,10,5.95616851269652,"SEQ","AUDCAD","15 mins","40/5/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"221",25.84375,28,24,154.683289999987,371.83612,1.5146985550573,3,10,5.98532681983022,"SEQ","AUDCAD","15 mins","40/10/2/-1/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"371",25.84375,27,23,134.431909999995,250.113720000004,1.44049109665695,3,10,5.20171840386921,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"59",25.84375,26,22,135.653030000002,152.320489999996,1.5146985550573,3,10,5.24896851269656,"SEQ","AUDCAD","15 mins","50/10/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"191",25.84375,26,22,124.443859999994,272.067650000003,1.5146985550573,3,10,4.81524004836736,"SEQ","AUDCAD","15 mins","40/10/2/-1.15/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"201",25.84375,26,22,132.796500000009,299.203120000007,1.5146985550573,3,10,5.13843772672344,"SEQ","AUDCAD","15 mins","40/10/2/-1.1/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"211",25.84375,26,22,137.275869999994,336.976080000002,1.5146985550573,3,10,5.31176280532022,"SEQ","AUDCAD","15 mins","40/10/2/-1.05/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"251",25.84375,26,22,139.762000000007,150.869059999997,1.51251757775736,3,10,5.40796130592532,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/15/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"281",25.84375,25,22,137.855739999999,177.700020000001,1.51251757775736,2,10,5.33420033857312,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/60/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"411",25.84375,26,22,125.171259999991,272.067650000003,1.5146985550573,3,10,4.84338611850024,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/30/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"421",25.84375,26,22,161.462399999992,272.067650000003,1.5146985550573,3,10,6.24763821039873,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"431",25.84375,26,22,148.901159999994,272.067650000003,1.5146985550573,3,10,5.76159264812554,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/60/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"441",25.84375,26,22,151.636569999993,272.067650000003,1.5146985550573,3,10,5.86743680773854,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/75/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"451",25.84375,26,22,161.410399999993,272.067650000003,1.5146985550573,3,10,6.24562611850035,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/90/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"471",25.84375,26,22,126.82325999999,272.067650000003,1.5146985550573,3,10,4.90730873035028,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/15/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"491",25.84375,26,22,126.32795999999,272.067650000003,1.5146985550573,3,10,4.88814355501775,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/15/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"501",25.84375,26,22,127.22936999999,272.067650000003,1.5146985550573,3,10,4.92302278113623,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"310",25.84375,26,21,111.076249999996,272.067650000003,1.5146985550573,3,10,4.2979927448608,"SEQ","AUDCAD","15 mins","30/10/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"161",25.84375,25,21,131.222410000012,141.620039999998,1.49506628127181,3,10,5.07752977025438,"SEQ","AUDCAD","15 mins","40/10/2/-1.3/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"171",25.84375,25,21,119.441719999999,267.133720000003,1.49506628127181,3,10,4.62168686819828,"SEQ","AUDCAD","15 mins","40/10/2/-1.25/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"231",25.84375,26,21,140.88338999999,371.83612,1.5146985550573,3,10,5.45135245465497,"SEQ","AUDCAD","15 mins","40/10/2/-0.95/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"241",25.84375,26,21,140.88338999999,371.83612,1.5146985550573,3,10,5.45135245465497,"SEQ","AUDCAD","15 mins","40/10/2/-0.9/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"261",25.84375,25,21,130.623509999996,231.386330000002,1.50924593068321,3,10,5.05435588875437,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/30/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"291",25.84375,25,21,135.202510000002,136.110039999996,1.44267526509989,3,10,5.2315360580412,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/75/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"461",25.84375,25,21,158.160839999996,272.067650000003,1.5146985550573,3,10,6.11988740024168,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/105/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"151",25.84375,23,20,144.521360000001,165.502860000002,1.49506628127181,2,10,5.59212033857318,"SEQ","AUDCAD","15 mins","40/10/2/-1.35/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"321",25.84375,23,20,151.072750000002,47.0911799999992,0.872617853560682,2,10,5.84562031438944,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/120/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"391",25.84375,24,20,128.589820000007,144.536239999996,1.51251757775736,3,10,4.97566413542951,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/3/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"511",25.84375,24,20,127.591899999991,272.067650000003,1.5146985550573,3,10,4.93705054413507,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/2.5/15/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"301",25.84375,22,19,160.302389999998,159.17802,1.44267526509989,2,10,6.20275269649329,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/90/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"81",25.84375,22,18,106.157110000002,253.903330000003,1.44267526509989,3,10,4.10765117291422,"SEQ","AUDCAD","15 mins","40/15/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"141",25.84375,21,18,134.413790000001,165.502860000002,1.49506628127181,2,10,5.20101726723098,"SEQ","AUDCAD","15 mins","40/10/2/-1.4/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
